# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_6	cds	90715	92628	-	JJLLKI_02370	mtlA	PTS mannitol transporter subunit IICBA	BlastRules:WP_000093247, COG:COG4668, COG:G, EC:2.7.1.197, EC:2.7.1.198, KEGG:K02800, RefSeq:WP_001583143.1, SO:0001217, UniParc:UPI0002309FD3, UniRef:UniRef100_A0A5Y8J5V7, UniRef:UniRef50_P00550, UniRef:UniRef90_Q7CPI1
contig_6	cds	93104	93712	+	JJLLKI_02371		glutathione S-transferase	EC:2.5.1.18, GO:0005515, GO:0006749, RefSeq:WP_000766681.1, SO:0001217, UniParc:UPI000005A71B, UniRef:UniRef100_A0A447TSL6, UniRef:UniRef50_P0ACA1, UniRef:UniRef90_A8ARH8
contig_6	cds	93811	95202	+	JJLLKI_02372	selA	L-seryl-tRNA(Sec) selenium transferase	EC:2.9.1.1, GO:0001514, GO:0001717, GO:0004125, GO:0005737, KEGG:K01042, RefSeq:WP_077463491.1, SO:0001217, UniParc:UPI000986F5B3, UniRef:UniRef100_A0A5I4U4B5, UniRef:UniRef50_P0A821, UniRef:UniRef90_Q8ZL69
contig_6	cds	95199	97049	+	JJLLKI_02373	selB	selenocysteine-specific translation elongation factor	GO:0001514, GO:0003723, GO:0003746, GO:0003924, GO:0005525, GO:0005737, RefSeq:WP_077463489.1, SO:0001217, UniParc:UPI000987AC78, UniRef:UniRef100_A0A5I4U6A2, UniRef:UniRef50_P14081, UniRef:UniRef90_B5RGJ5
contig_6	cds	97324	98205	-	JJLLKI_02374		ROK family protein	EC:2.7.1.85, KEGG:K18673, RefSeq:WP_001188269.1, SO:0001217, UniParc:UPI00016C17E3, UniRef:UniRef100_A0A5U9I5Z3, UniRef:UniRef50_A9MLE3, UniRef:UniRef90_A9MLE3
contig_6	cds	98374	99912	+	JJLLKI_02375	aldB	aldehyde dehydrogenase AldB	BlastRules:WP_000183980, COG:COG1012, COG:I, EC:1.2.1.4, GO:0004029, GO:0006974, GO:0016491, GO:0033721, GO:0045471, RefSeq:WP_000183985.1, SO:0001217, UniParc:UPI00000D75CA, UniRef:UniRef100_Q8ZL72, UniRef:UniRef50_P37685, UniRef:UniRef90_P37685
contig_6	cds	100254	102209	-	JJLLKI_02376		Glycoside hydrolase family 127 protein	KEGG:K09955, RefSeq:WP_001583128.1, SO:0001217, UniParc:UPI0002309B11, UniRef:UniRef100_A0A6C8GGL9, UniRef:UniRef50_A0A1B8P5Z1, UniRef:UniRef90_A0A659SA02
contig_6	cds	102473	103288	+	JJLLKI_02377		Arabinose operon regulatory protein	RefSeq:WP_000891808.1, SO:0001217, UniParc:UPI000169F4F7, UniRef:UniRef100_A0A5V6G7P6, UniRef:UniRef50_A0A0D8W9T9, UniRef:UniRef90_A0A447JAC7
contig_6	cds	103449	104144	-	JJLLKI_02378	araD	L-ribulose-5-phosphate 4-epimerase	EC:5.1.3.4, GO:0005829, GO:0008270, GO:0008742, GO:0016832, GO:0019323, GO:0019324, GO:0019568, GO:0019572, RefSeq:WP_001813862.1, SO:0001217, UniParc:UPI0002309B10, UniRef:UniRef100_A0A5Z4RDA3, UniRef:UniRef50_P08203, UniRef:UniRef90_P37680
contig_6	cds	104138	104998	-	JJLLKI_02379	sgbU	L-ribulose-5-phosphate 3-epimerase	COG:COG3623, COG:G, EC:5.1.3.22, GO:0003677, GO:0005975, GO:0006281, GO:0008270, GO:0016861, GO:0019324, GO:0019852, GO:0034015, RefSeq:WP_001244031.1, SO:0001217, UniParc:UPI00000CD4A0, UniRef:UniRef100_Q8ZL76, UniRef:UniRef50_P37679, UniRef:UniRef90_P37679
contig_6	cds	105003	105653	-	JJLLKI_02380	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	COG:COG0269, COG:G, RefSeq:WP_000089526.1, SO:0001217, UniParc:UPI00016C0FA8, UniRef:UniRef100_A0A4Z8Y5C2, UniRef:UniRef50_P37678, UniRef:UniRef90_Q8ZL77
contig_6	cds	105650	107146	-	JJLLKI_02381		Carbohydrate kinase	EC:2.7.1.53, KEGG:K00880, RefSeq:WP_077463485.1, SO:0001217, UniParc:UPI0009872B92, UniRef:UniRef100_A0A5I4TVZ1, UniRef:UniRef50_P44991, UniRef:UniRef90_A0A0T9XQ07
contig_6	cds	107150	108136	-	JJLLKI_02382		C4-dicarboxylate ABC transporter substrate-binding protein	RefSeq:WP_001627098.1, SO:0001217, UniParc:UPI0002309960, UniRef:UniRef100_A0A8E7VTJ3, UniRef:UniRef50_P37676, UniRef:UniRef90_A0A379WJ13
contig_6	cds	108148	109425	-	JJLLKI_02383	yiaN	2,3-diketo-L-gulonate TRAP transporter large permease YiaN	GO:0031317, RefSeq:WP_000301819.1, SO:0001217, UniParc:UPI0002BA364E, UniRef:UniRef100_A0A3V2UJ64, UniRef:UniRef50_P37675, UniRef:UniRef90_A0A9Q9UM49
contig_6	cds	109428	109901	-	JJLLKI_02384	yiaM	2,3-diketo-L-gulonate TRAP transporter small permease YiaM	GO:0031317, RefSeq:WP_001813857.1, SO:0001217, UniParc:UPI0002309B0C, UniRef:UniRef100_A0A6C8GGW0, UniRef:UniRef50_A0A376KKI0, UniRef:UniRef90_Q7CPI2
contig_6	cds	110030	110971	-	JJLLKI_02385	yiaX1	YiaX1	RefSeq:WP_000794976.1, SO:0001217, UniParc:UPI00016BFBDC, UniRef:UniRef100_A0A3U7L7Q3, UniRef:UniRef50_A1XPK1, UniRef:UniRef90_C0Q1D1
contig_6	cds	110995	111459	-	JJLLKI_02386		YhcH/YjgK/YiaL family protein	KEGG:K19334, RefSeq:WP_000576102.1, SO:0001217, UniParc:UPI00016A0246, UniRef:UniRef100_A0A3U7XM81, UniRef:UniRef50_P37673, UniRef:UniRef90_A8ARG4
contig_6	cds	111471	112469	-	JJLLKI_02387	yiaK	3-dehydro-L-gulonate 2-dehydrogenase	EC:1.1.1.130, GO:0005737, GO:0047559, GO:0070403, KEGG:K08092, RefSeq:WP_001813856.1, SO:0001217, UniParc:UPI0002309B0B, UniRef:UniRef100_A0A6C8GGK7, UniRef:UniRef50_P37672, UniRef:UniRef90_Q8ZL83
contig_6	cds	112699	113499	+	JJLLKI_02388	yiaJ	IclR family transcriptional regulator YiaJ	BlastRules:WP_000514240, COG:COG1414, COG:K, KEGG:K21602, RefSeq:WP_000081341.1, SO:0001217, UniParc:UPI00016C02D3, UniRef:UniRef100_A0A3U7XM79, UniRef:UniRef50_P37671, UniRef:UniRef90_A0A1Q8YTF6
contig_6	cds	113616	114089	+	JJLLKI_02389		Oxidoreductase	RefSeq:WP_001078821.1, SO:0001217, UniParc:UPI0002B9A2B9, UniRef:UniRef100_A0A3X9TXH3, UniRef:UniRef50_A0A3P2EL24, UniRef:UniRef90_Q8ZL85
contig_6	cds	114126	115376	-	JJLLKI_02390	avtA	valine--pyruvate transaminase	COG:COG3977, COG:E, EC:2.6.1.66, GO:0005829, GO:0008483, GO:0009042, GO:0009099, GO:0030170, GO:0030632, GO:0042852, GO:1901605, KEGG:K00835, RefSeq:WP_000144384.1, SO:0001217, UniParc:UPI000005A72D, UniRef:UniRef100_A0A626B5E2, UniRef:UniRef50_P09053, UniRef:UniRef90_P09053
contig_6	cds	115550	117577	-	JJLLKI_02391		alpha-amylase	EC:3.2.1.1, RefSeq:WP_001583120.1, SO:0001217, UniParc:UPI0002309B08, UniRef:UniRef100_A0A6C8GG29, UniRef:UniRef50_P25718, UniRef:UniRef90_Q8ZL87
contig_6	cds	117894	118718	+	JJLLKI_02392	bax	protein bax	COG:COG2992, COG:R, GO:0004040, GO:0005524, RefSeq:WP_077463481.1, SO:0001217, UniParc:UPI000985470C, UniRef:UniRef100_A0A3Z3K560, UniRef:UniRef50_P27297, UniRef:UniRef90_P27297
contig_6	cds	118779	119957	-	JJLLKI_02393		HTH araC/xylS-type domain-containing protein	RefSeq:WP_000459824.1, SO:0001217, UniParc:UPI000005A730, UniRef:UniRef100_A0A637CLW8, UniRef:UniRef50_P45043, UniRef:UniRef90_A9MLE9
contig_6	cds	120320	121642	+	JJLLKI_02394	xylA	xylose isomerase	COG:COG2115, COG:G, EC:5.3.1.5, GO:0000287, GO:0005737, GO:0009045, GO:0042732, RefSeq:WP_001149557.1, SO:0001217, UniParc:UPI0002300B6D, UniRef:UniRef100_A0A3Z6QGT2, UniRef:UniRef50_P00944, UniRef:UniRef90_P00944
contig_6	cds	121742	123196	+	JJLLKI_02395	xylB	xylulokinase	EC:2.7.1.17, GO:0004856, GO:0005997, KEGG:K00854, RefSeq:WP_000275310.1, SO:0001217, UniParc:UPI0002B93214, UniRef:UniRef100_A0A5W9FFT9, UniRef:UniRef50_P09099, UniRef:UniRef90_Q8ZL91
contig_6	cds	123371	123724	+	JJLLKI_02396		YiaAB two helix domain-containing protein	RefSeq:WP_000340932.1, SO:0001217, UniParc:UPI000005A733, UniRef:UniRef100_A0A617VK44, UniRef:UniRef50_A8ARE9, UniRef:UniRef90_A0A617VK44
contig_6	cds	123747	124742	-	JJLLKI_02397	wecH	O-acetyltransferase WecH	RefSeq:WP_001182589.1, SO:0001217, UniParc:UPI000048F15D, UniRef:UniRef100_A0A5I9MUC9, UniRef:UniRef50_P37669, UniRef:UniRef90_Q8ZL93
contig_6	cds	124908	125210	+	JJLLKI_02398	ysaB	Uncharacterized lipoprotein YsaB	GO:0005886, RefSeq:WP_000178128.1, SO:0001217, UniParc:UPI000048F15C, UniRef:UniRef100_Q5PLN0, UniRef:UniRef50_Q8ZL94, UniRef:UniRef90_Q8ZL94
contig_6	cds	125349	126260	+	JJLLKI_02399	glyQ	glycine--tRNA ligase subunit alpha	COG:COG0752, COG:J, EC:6.1.1.14, GO:0000166, GO:0004820, GO:0005524, GO:0005829, GO:0006426, KEGG:K01878, RefSeq:WP_001168556.1, SO:0001217, UniParc:UPI000048F15B, UniRef:UniRef100_Q5PLN1, UniRef:UniRef50_P00960, UniRef:UniRef90_P00960
contig_6	cds	126270	128339	+	JJLLKI_02400	glyS	Glycine--tRNA ligase beta subunit	COG:COG0751, COG:J, EC:6.1.1.14, GO:0004814, GO:0004820, GO:0005524, GO:0005829, GO:0006420, GO:0006426, RefSeq:WP_001583094.1, SO:0001217, UniParc:UPI0002309AFE, UniRef:UniRef100_A0A6C8GH03, UniRef:UniRef50_P00961, UniRef:UniRef90_P00961
contig_6	cds	128390	128929	-	JJLLKI_02401	cueP	copper-binding periplasmic metallochaperone CueP	RefSeq:WP_077463479.1, SO:0001217, UniParc:UPI000985A8EA, UniRef:UniRef100_A0A5W9FBU1, UniRef:UniRef50_A0A381C5K5, UniRef:UniRef90_V1GZH8
contig_6	ncRNA-region	129050	129477	-			cspA thermoregulator	RFAM:RF01766, SO:0002168
contig_6	cds	129101	129313	-	JJLLKI_02402	cspA	Major cold shock protein	COG:COG1278, COG:K, GO:0003677, GO:0005829, KEGG:K03704, RefSeq:WP_000014594.1, SO:0001217, UniParc:UPI000003FF29, UniRef:UniRef100_P0A9X9, UniRef:UniRef50_P0A9X9, UniRef:UniRef90_P0A9X9
contig_6	cds	129601	129933	-	JJLLKI_02403		HTH-type transcriptional regulator	SO:0001217, UniParc:UPI0001602C44, UniRef:UniRef100_Q8ZLA0, UniRef:UniRef50_Q8ZLA0, UniRef:UniRef90_Q8ZLA0
contig_6	cds	130330	131040	+	JJLLKI_02404		DUF3053 domain-containing protein	RefSeq:WP_000190524.1, SO:0001217, UniParc:UPI000005A73C, UniRef:UniRef100_Q7CPI4, UniRef:UniRef50_P0ADK0, UniRef:UniRef90_L0LX85
contig_6	cds	131090	132064	-	JJLLKI_02405	ghrB	glyoxylate/hydroxypyruvate reductase GhrB	EC:1.1.1.79, EC:1.1.1.81, GO:0005829, GO:0005886, GO:0008465, GO:0016616, GO:0016618, GO:0030267, GO:0051287, GO:0120509, RefSeq:WP_000804688.1, SO:0001217, UniParc:UPI0002309AF9, UniRef:UniRef100_A0A3U5YHB0, UniRef:UniRef50_P37666, UniRef:UniRef90_Q8ZLA1
contig_6	cds	132294	132956	-	JJLLKI_02406	yiaD	OmpA family lipoprotein	GO:0005886, GO:0009279, RefSeq:WP_000747548.1, SO:0001217, UniParc:UPI000005A73E, UniRef:UniRef100_Q7CPI5, UniRef:UniRef50_P37665, UniRef:UniRef90_P37665
contig_6	cds	133109	135442	+	JJLLKI_02407		Biotin sulfoxide reductase	EC:1.-.-.-, KEGG:K08351, RefSeq:WP_001583064.1, SO:0001217, UniParc:UPI0002309AF5, UniRef:UniRef100_A0A3V2E005, UniRef:UniRef50_P20099, UniRef:UniRef90_Q8ZLA2
contig_6	cds	135411	135851	-	JJLLKI_02408		N-acetyltransferase	EC:2.3.1.-, GO:0008080, RefSeq:WP_000619904.1, SO:0001217, UniParc:UPI0002309654, UniRef:UniRef100_A0A4U7VX59, UniRef:UniRef50_P37664, UniRef:UniRef90_A9MLH1
contig_6	cds	135829	136410	-	JJLLKI_02409	tag	DNA-3-methyladenine glycosylase I	EC:3.2.2.20, KEGG:K01246, RefSeq:WP_001188418.1, SO:0001217, UniParc:UPI00016A1920, UniRef:UniRef100_A0A5W1RJR9, UniRef:UniRef50_A0A085JPA2, UniRef:UniRef90_A0A3U5QAR8
contig_6	cds	136567	137271	+	JJLLKI_02410		Lipase	RefSeq:WP_000637064.1, SO:0001217, UniParc:UPI0002300B5D, UniRef:UniRef100_A0A3T7EQD7, UniRef:UniRef50_P37663, UniRef:UniRef90_A0A3S4JX93
contig_6	cds	137502	139193	+	JJLLKI_02411	eptB	kdo(2)-lipid A phosphoethanolamine 7''-transferase	EC:2.7.8.42, GO:0005886, GO:0008484, GO:0009244, GO:0009245, GO:0043838, KEGG:K12975, RefSeq:WP_077463477.1, SO:0001217, UniParc:UPI0009866E67, UniRef:UniRef100_A0A5I4TV00, UniRef:UniRef50_P37661, UniRef:UniRef90_P43666
contig_6	tRNA	139284	139360	+	JJLLKI_02412	trnP	tRNA-Pro(cgg)	SO:0000268
contig_6	ncRNA-region	139396	139529	+			RtT RNA	RFAM:RF00391, SO:0005836
contig_6	cds	140417	142384	+	JJLLKI_02413		AAA family ATPase	COG:COG2865, COG:K, RefSeq:WP_001583060.1, SO:0001217, UniParc:UPI0002309650, UniRef:UniRef100_A0A6C8GH22, UniRef:UniRef50_A0A2D1QM48, UniRef:UniRef90_A0A2S4RV47
contig_6	cds	142457	143464	-	JJLLKI_02414		HTH lacI-type domain-containing protein	RefSeq:WP_001583059.1, SO:0001217, UniParc:UPI000230964F, UniRef:UniRef100_A0A6C8GGR3, UniRef:UniRef50_A0A655ETQ6, UniRef:UniRef90_A0A6C6Z8Z0
contig_6	cds	143614	144738	+	JJLLKI_02415		PQQ enzyme repeat protein	RefSeq:WP_001748889.1, SO:0001217, UniParc:UPI0002BC048D, UniRef:UniRef100_A0A3X9QQ71, UniRef:UniRef50_A9BRD5, UniRef:UniRef90_A0A0K0HFW4
contig_6	cds	144796	146121	+	JJLLKI_02416	uraA	Xanthine permease	COG:COG2233, COG:F, RefSeq:WP_001136079.1, SO:0001217, UniParc:UPI00000CD483, UniRef:UniRef100_Q8ZLA8, UniRef:UniRef50_Q8ZLA8, UniRef:UniRef90_Q8ZLA8
contig_6	cds	146677	148284	+	JJLLKI_02417	dppA	dipeptide ABC transporter periplasmic-binding protein DppA	COG:COG0747, COG:E, EC:7.4.2.9, GO:0015031, GO:0015833, GO:0015886, GO:0016020, GO:0020037, GO:0030288, GO:0035351, GO:0042277, GO:0042938, GO:0050918, GO:0055052, GO:0061077, GO:0071916, GO:1904680, KEGG:K12368, RefSeq:WP_000028047.1, SO:0001217, UniParc:UPI00000CD482, UniRef:UniRef100_Q8ZLA9, UniRef:UniRef50_P23847, UniRef:UniRef90_P23847
contig_6	cds	148441	149460	+	JJLLKI_02418	dppB	dipeptide ABC transporter permease DppB	COG:COG0601, COG:EP, EC:7.4.2.-, GO:0005886, GO:0015031, GO:0016020, GO:0035351, GO:0042938, GO:0055052, GO:0071916, KEGG:K12369, RefSeq:WP_000938843.1, SO:0001217, UniParc:UPI000005A748, UniRef:UniRef100_Q7CPI6, UniRef:UniRef50_P0AEF8, UniRef:UniRef90_P0AEF8
contig_6	cds	149470	150372	+	JJLLKI_02419	dppC	dipeptide ABC transporter permease DppC	COG:COG1173, COG:EP, EC:7.4.2.-, GO:0005886, GO:0015031, GO:0016020, GO:0035351, GO:0042938, GO:0055052, GO:0055085, GO:0071916, KEGG:K12370, RefSeq:WP_000084690.1, SO:0001217, UniParc:UPI00000D75C9, UniRef:UniRef100_Q8ZLB0, UniRef:UniRef50_P0AEG1, UniRef:UniRef90_P0AEG1
contig_6	cds	150383	151366	+	JJLLKI_02420	dppD	dipeptide ABC transporter ATP-binding protein	COG:COG0444, COG:EP, EC:7.4.2.-, GO:0000166, GO:0005524, GO:0015833, RefSeq:WP_001196509.1, SO:0001217, UniParc:UPI00000CD481, UniRef:UniRef100_Q8ZLB1, UniRef:UniRef50_P0AAG0, UniRef:UniRef90_A0A380SDW7
contig_6	cds	151363	152376	+	JJLLKI_02421	dppF	dipeptide ABC transporter ATP-binding subunit DppF	BlastRules:WP_000107012, COG:COG4608, COG:E, EC:7.4.2.-, EC:7.4.2.9, GO:0005524, GO:0009314, GO:0015031, GO:0015232, GO:0016020, GO:0016887, GO:0035351, GO:0042938, GO:0055052, GO:0071916, RefSeq:WP_000103563.1, SO:0001217, UniParc:UPI00000CD480, UniRef:UniRef100_Q8ZLB2, UniRef:UniRef50_P37313, UniRef:UniRef90_P37313
contig_6	cds	152477	153775	-	JJLLKI_02422		Transporter	KEGG:K26603, RefSeq:WP_001583044.1, SO:0001217, UniParc:UPI0002309649, UniRef:UniRef100_A0A6C8GH31, UniRef:UniRef50_P37660, UniRef:UniRef90_A8ARB8
contig_6	ncRNA	154305	154370	-	JJLLKI_02423	rdlD	rdlD antitoxin	RFAM:RF01813, SO:0000655
contig_6	cds	154418	154525	+	JJLLKI_02424	ldrD	Small toxic polypeptide ldrD (Modular protein)	KEGG:K18862, RefSeq:WP_001537650.1, SO:0001217, UniParc:UPI000160450B, UniRef:UniRef100_A0A4Z0L2P9, UniRef:UniRef50_A0A234WDZ3, UniRef:UniRef90_A0A6C7I3K8
contig_6	cds	154607	156286	-	JJLLKI_02425	bcsG	cellulose biosynthesis protein BcsG	EC:2.7.8.-, GO:0005886, GO:0030244, RefSeq:WP_000192022.1, SO:0001217, UniParc:UPI000160450A, UniRef:UniRef100_A0A625KIE8, UniRef:UniRef50_P37659, UniRef:UniRef90_Q7CPI7
contig_6	cds	156283	156474	-	JJLLKI_02426	bcsF	cellulose biosynthesis protein BcsF	GO:0005886, GO:0030244, GO:0052324, RefSeq:WP_000988321.1, SO:0001217, UniParc:UPI000005A74F, UniRef:UniRef100_Q7CPI8, UniRef:UniRef50_Q7CPI8, UniRef:UniRef90_Q7CPI8
contig_6	cds	156471	158030	-	JJLLKI_02427	bcsE	cellulose biosynthesis c-di-GMP-binding protein BcsE	GO:0035438, SO:0001217, UniRef:UniRef50_P37657, UniRef:UniRef90_A0A447P482
contig_6	cds	158287	158490	+	JJLLKI_02428	bcsR	cellulose biosynthesis protein BcsR	RefSeq:WP_000282616.1, SO:0001217, UniParc:UPI000003FDF6, UniRef:UniRef100_Q7CPI9, UniRef:UniRef50_A0A090V6H8, UniRef:UniRef90_A9MLI7
contig_6	cds	158491	159243	+	JJLLKI_02429	bcsQ	cellulose biosynthesis protein BcsQ	GO:0005524, GO:0005829, GO:0009898, GO:0016887, RefSeq:WP_000996120.1, SO:0001217, UniParc:UPI00023014C9, UniRef:UniRef100_A0A637D4F7, UniRef:UniRef50_P0DP92, UniRef:UniRef90_Q8ZLB6
contig_6	cds	159240	161864	+	JJLLKI_02430	bcsA	UDP-forming cellulose synthase catalytic subunit	EC:2.4.1.12, GO:0005886, GO:0006011, GO:0016020, GO:0016758, GO:0016760, GO:0030244, GO:0035438, KEGG:K00694, RefSeq:WP_023233992.1, SO:0001217, UniParc:UPI0003BD409A, UniRef:UniRef100_A0A5Y3GJ07, UniRef:UniRef50_Q93IN2, UniRef:UniRef90_Q93IN2
contig_6	cds	161959	164175	+	JJLLKI_02431	bcsB	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	SO:0001217, UniRef:UniRef50_P37652, UniRef:UniRef90_A0A5U0TCB6
contig_6	cds	164179	165288	+	JJLLKI_02432	bcsZ	cellulose synthase complex periplasmic endoglucanase BcsZ	EC:3.2.1.4, GO:0004553, GO:0005576, GO:0005975, GO:0008810, GO:0030245, KEGG:K20542, RefSeq:WP_000988799.1, SO:0001217, UniParc:UPI000269527A, UniRef:UniRef100_A0A3V2YDM7, UniRef:UniRef50_P37651, UniRef:UniRef90_Q8Z289
contig_6	cds	165270	168812	+	JJLLKI_02433	bcsC	cellulose synthase complex outer membrane protein BcsC	GO:0005515, GO:0019867, GO:0030244, KEGG:K20543, RefSeq:WP_077463471.1, SO:0001217, UniParc:UPI000987853B, UniRef:UniRef100_A0A5I4TYF5, UniRef:UniRef50_Q8ZLB8, UniRef:UniRef90_Q8ZLB8
contig_6	cds	168986	170992	+	JJLLKI_02434	hmsP	biofilm formation regulator HmsP	GO:0007165, RefSeq:WP_077463469.1, SO:0001217, UniParc:UPI00030459B3, UniRef:UniRef100_A0A5I4TU70, UniRef:UniRef50_P37649, UniRef:UniRef90_Q8ZLB9
contig_6	cds	171150	172436	+	JJLLKI_02435	dctC	C4-dicarboxylate transporter DctC	BlastRules:WP_000858214, BlastRules:WP_003082442, COG:C, COG:COG1301, GO:0005886, GO:0015138, GO:0015141, GO:0015366, GO:0070778, KEGG:K11103, RefSeq:WP_000858228.1, SO:0001217, UniParc:UPI0000129023, UniRef:UniRef100_P50334, UniRef:UniRef50_P20672, UniRef:UniRef90_A7MKP4
contig_6	cds	172656	174143	+	JJLLKI_02436	yhjJ	Protein YhjJ	GO:0006508, GO:0008237, GO:0042597, GO:0046872, RefSeq:WP_001163181.1, SO:0001217, UniParc:UPI000230963B, UniRef:UniRef100_A0A5W3E2W9, UniRef:UniRef50_P37648, UniRef:UniRef90_P50335
contig_6	cds	174197	175126	-	JJLLKI_02437		Ketodeoxygluconokinase	RefSeq:WP_000037575.1, SO:0001217, UniParc:UPI00016BE5CC, UniRef:UniRef100_A0A735J528, UniRef:UniRef50_Q8ZLC0, UniRef:UniRef90_Q8ZLC0
contig_6	cds	175355	176122	+	JJLLKI_02438	pdeH	cyclic-guanylate-specific phosphodiesterase	EC:3.1.4.52, KEGG:K21086, RefSeq:WP_000595623.1, SO:0001217, UniParc:UPI000048F143, UniRef:UniRef100_A0A5H5G000, UniRef:UniRef50_P37646, UniRef:UniRef90_A0A738DU22
contig_6	cds	176232	178292	+	JJLLKI_02439	yhjG	AsmA family protein YhjG	COG:COG2982, COG:M, GO:0005886, GO:0090313, RefSeq:WP_000158680.1, SO:0001217, UniParc:UPI00016A0B10, UniRef:UniRef100_A0A5W9F8F1, UniRef:UniRef50_P37645, UniRef:UniRef90_P37645
contig_6	cds	178332	179654	-	JJLLKI_02440	melB	Major facilitator superfamily (MFS) profile domain-containing protein	COG:COG2211, COG:G, RefSeq:WP_001148981.1, SO:0001217, UniParc:UPI0001604440, UniRef:UniRef100_A0A617VMN3, UniRef:UniRef50_P37643, UniRef:UniRef90_A8AR95
contig_6	cds	180005	181033	-	JJLLKI_02441	yhjD	inner membrane protein YhjD	RefSeq:WP_000191231.1, SO:0001217, UniParc:UPI000005A75C, UniRef:UniRef100_Q7CPJ0, UniRef:UniRef50_P45417, UniRef:UniRef90_A9MLK1
contig_6	cds	181106	182005	-	JJLLKI_02442		HTH lysR-type domain-containing protein	KEGG:K18900, RefSeq:WP_176580861.1, SO:0001217, UniParc:UPI0002D30300, UniRef:UniRef100_A0A6C8GH37, UniRef:UniRef50_A9MLK3, UniRef:UniRef90_A9MLK3
contig_6	ncRNA	182303	182451	-	JJLLKI_02443	STnc361	Salmonella enterica sRNA STnc361	RFAM:RF02062, SO:0000655
contig_6	cds	182635	183237	+	JJLLKI_02444	luxR	LuxR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A9MLK4, UniRef:UniRef90_A0A379QJ32
contig_6	cds	183243	183599	-	JJLLKI_02445		Lysozyme	RefSeq:WP_001120252.1, SO:0001217, UniParc:UPI0001604373, UniRef:UniRef100_A0A637D432, UniRef:UniRef50_Q8ZLC6, UniRef:UniRef90_Q8ZLC6
contig_6	cds	183880	185469	+	JJLLKI_02446		STY4199-like HEPN domain-containing protein	RefSeq:WP_000185005.1, SO:0001217, UniParc:UPI00024136B8, UniRef:UniRef100_A0A5W1RIU2, UniRef:UniRef50_A0AAX2EUN4, UniRef:UniRef90_A0A5H7CVP4
contig_6	cds	185482	187131	-	JJLLKI_02447	treF	Cytoplasmic trehalase	EC:3.2.1.28, GO:0004555, GO:0005737, GO:0005993, GO:0071474, KEGG:K01194, RefSeq:WP_000934257.1, SO:0001217, UniParc:UPI00000CD475, UniRef:UniRef100_Q8ZLC8, UniRef:UniRef50_P62601, UniRef:UniRef90_Q8ZLC8
contig_6	cds	187457	188176	+	JJLLKI_02448		HTH gntR-type domain-containing protein	RefSeq:WP_000572566.1, SO:0001217, UniParc:UPI000169FC09, UniRef:UniRef100_A0A616M3P7, UniRef:UniRef50_A9MLK8, UniRef:UniRef90_A9MLK8
contig_6	cds	188352	189329	+	JJLLKI_02449		SIS domain-containing protein	EC:3.5.-.-, KEGG:K10708, RefSeq:WP_077248466.1, SO:0001217, UniParc:UPI000947496F, UniRef:UniRef100_A0A3Z3G8Q7, UniRef:UniRef50_E3EIQ6, UniRef:UniRef90_A9MLK9
contig_6	cds	189393	190238	+	JJLLKI_02450	pfkB	Carbohydrate kinase PfkB domain-containing protein	RefSeq:WP_077463465.1, SO:0001217, UniParc:UPI0009849E4B, UniRef:UniRef100_A0A5H9XZ03, UniRef:UniRef50_D2TKN1, UniRef:UniRef90_A9MLL0
contig_6	cds	190292	191611	+	JJLLKI_02451	dcuA	C4-dicarboxylate transporter	COG:COG2704, COG:G, RefSeq:WP_000498935.1, SO:0001217, UniParc:UPI00000CD471, UniRef:UniRef100_Q8ZLD2, UniRef:UniRef50_H5V5W3, UniRef:UniRef90_A0A0K0HFW0
contig_6	cds	191670	192713	+	JJLLKI_02452		L-asparaginase	RefSeq:WP_000702755.1, SO:0001217, UniParc:UPI00000CD470, UniRef:UniRef100_Q8ZLD3, UniRef:UniRef50_Q8ZLD3, UniRef:UniRef90_Q8ZLD3
contig_6	cds	192760	194112	-	JJLLKI_02453	gorA	glutathione-disulfide reductase	COG:C, COG:COG1249, EC:1.8.1.7, GO:0004362, GO:0005829, GO:0006749, GO:0016020, GO:0034599, GO:0045454, GO:0050660, GO:0050661, GO:0071949, KEGG:K00383, RefSeq:WP_000160780.1, SO:0001217, UniParc:UPI000169F0F4, UniRef:UniRef100_A0A3Z3G8P9, UniRef:UniRef50_P06715, UniRef:UniRef90_P06715
contig_6	cds	194217	195059	-	JJLLKI_02454	rlmJ	Ribosomal RNA large subunit methyltransferase J	COG:COG2961, COG:J, EC:2.1.1.266, KEGG:K07115, RefSeq:WP_000954233.1, SO:0001217, UniParc:UPI000160436B, UniRef:UniRef100_A0A5W6ZGV2, UniRef:UniRef50_P37634, UniRef:UniRef90_Q7CPJ1
contig_6	cds	195180	195734	-	JJLLKI_02455		NERD domain-containing protein	SO:0001217, UniParc:UPI0002309177, UniRef:UniRef100_A0A6C8GGV2, UniRef:UniRef50_A0A5X9F9E4, UniRef:UniRef90_A0A5X9F9E4
