# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_7	cds	31076	32521	+	JJLLKI_02672	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A9MNW6
contig_7	cds	32644	33573	-	JJLLKI_02673	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPM6
contig_7	cds	33755	33958	+	JJLLKI_02674	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQD6
contig_7	cds	33966	34898	+	JJLLKI_02675	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPM8
contig_7	cds	34904	36871	+	JJLLKI_02676	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A618XC18
contig_7	cds	37043	37315	+	JJLLKI_02677	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPM9
contig_7	cds	37375	37641	-	JJLLKI_02678	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPN0
contig_7	cds	37745	38008	-	JJLLKI_02679	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A622LDV6
contig_7	cds	38373	38843	-	JJLLKI_02680	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1B3
contig_7	cds	39258	40196	+	JJLLKI_02681	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P25077
contig_7	cds	40316	40945	+	JJLLKI_02682	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLP7
contig_7	cds	40932	41597	+	JJLLKI_02683	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TVY9
contig_7	cds	41808	43076	+	JJLLKI_02684	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X5U6J2
contig_7	cds	43109	44008	+	JJLLKI_02685	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPN1
contig_7	cds	44008	44625	+	JJLLKI_02686	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPN2
contig_7	cds	44782	45024	+	JJLLKI_02687	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U9I7T6
contig_7	cds	45040	46806	+	JJLLKI_02688	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3KCR7
contig_7	cds	46822	48123	+	JJLLKI_02689	784.0	3.3e-284	1.0	0.880	0.984	UniRef:UniRef90_P13156
contig_7	cds	48176	48874	+	JJLLKI_02690	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A760VL60
contig_7	cds	48908	49978	-	JJLLKI_02691	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U9I145
contig_7	cds	50071	51438	-	JJLLKI_02692	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4U8KHQ6
contig_7	cds	51595	51993	-	JJLLKI_02693	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLQ2
contig_7	cds	52186	53310	+	JJLLKI_02694	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A637DSB7
contig_7	cds	53612	54040	+	JJLLKI_02695	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AA10
contig_7	cds	54056	54448	+	JJLLKI_02696	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66643
contig_7	cds	54606	55400	+	JJLLKI_02697	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A379UWV6
contig_7	cds	55663	56301	+	JJLLKI_02698	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLQ5
contig_7	cds	56307	56807	+	JJLLKI_02699	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPN4
contig_7	cds	56925	57707	+	JJLLKI_02700	500.0	2.2e-182	1.0	0.989	1.0	BlastRules:WP_000382926
contig_7	cds	57842	58735	+	JJLLKI_02701	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GHN7
contig_7	cds	58851	60341	+	JJLLKI_02702	932.0	0.0	1.0	1.0	0.946	BlastRules:WP_000108454
contig_7	cds	60388	61077	+	JJLLKI_02703	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F7J7
contig_7	cds	61074	61949	+	JJLLKI_02704	559.0	1.4e-204	1.0	1.0	0.997	BlastRules:WP_000208982
contig_7	cds	61946	62413	+	JJLLKI_02705	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A725FXB5
contig_7	cds	62496	63776	-	JJLLKI_02706	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TWK2
contig_7	cds	63763	65016	-	JJLLKI_02707	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U2ZY91
contig_7	cds	65132	66235	-	JJLLKI_02708	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U7XTL6
contig_7	cds	66444	67862	-	JJLLKI_02709	932.0	0.0	1.0	1.0	0.956	BlastRules:WP_000081674
contig_7	cds	67872	72332	-	JJLLKI_02710	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W1UG03
contig_7	cds	73004	73933	+	JJLLKI_02711	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603N941
contig_7	cds	74027	76363	+	JJLLKI_02712	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603BYR6
contig_7	ncRNA	76368	76472	-	JJLLKI_02713	117.7	2.5e-19	-	-	-	RFAM:RF00081
contig_7	cds	76590	77243	+	JJLLKI_02714	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617ST86
contig_7	cds	77240	77968	+	JJLLKI_02715	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8Z3G0
contig_7	cds	78043	78675	-	JJLLKI_02716	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y9GGD6
contig_7	cds	78765	78914	+	JJLLKI_02717	84.0	1.3e-20	0.939	1.0	0.891	UniRef:UniRef90_A0A447NHW4
contig_7	cds	78925	79197	-	JJLLKI_02718	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPN7
contig_7	cds	79194	80048	-	JJLLKI_02719	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLR8
contig_7	cds	80094	80585	-	JJLLKI_02720	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPN8
contig_7	cds	80703	80990	-	JJLLKI_02721	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P26983
contig_7	cds	81013	82446	-	JJLLKI_02722	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P26979
contig_7	cds	82494	83219	-	JJLLKI_02723	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPN9
contig_7	cds	83226	83780	-	JJLLKI_02724	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLR9
contig_7	cds	83749	84324	-	JJLLKI_02725	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPP0
contig_7	cds	84321	84887	-	JJLLKI_02726	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8Z3G5
contig_7	cds	84908	85894	-	JJLLKI_02727	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLS1
contig_7	cds	85908	86885	-	JJLLKI_02728	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLS2
contig_7	cds	87098	87910	+	JJLLKI_02729	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLS3
contig_7	cds	87918	88700	+	JJLLKI_02730	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPP1
contig_7	cds	88705	89256	+	JJLLKI_02731	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U3A110
contig_7	cds	89275	89910	+	JJLLKI_02732	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPP3
contig_7	cds	89910	90206	+	JJLLKI_02733	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z2M374
contig_7	cds	90355	90648	+	JJLLKI_02734	168.0	2.3e-56	0.866	1.0	0.976	BlastRules:WP_000368006
contig_7	cds	90702	91961	+	JJLLKI_02735	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65454
contig_7	cds	92019	92306	-	JJLLKI_02736	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L4B3
contig_7	cds	92538	93650	-	JJLLKI_02737	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPP6
contig_7	cds	93767	94078	+	JJLLKI_02738	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPP7
contig_7	cds	94098	94355	+	JJLLKI_02739	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66131
contig_7	cds	94485	95450	+	JJLLKI_02740	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A637CPD3
contig_7	cds	95466	96638	+	JJLLKI_02741	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLS5
contig_7	cds	96769	98202	-	JJLLKI_02742	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GH88
contig_7	ncRNA-region	98233	98355	+	-	122.6	1.6e-18	-	-	-	RFAM:RF01769
contig_7	cds	98295	98396	+	JJLLKI_02743	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GI00
contig_7	cds	98450	98926	+	JJLLKI_02744	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64281
contig_7	cds	99082	99414	-	JJLLKI_02745	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPP8
contig_7	cds	99502	100128	+	JJLLKI_02746	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQ68
contig_7	cds	100232	102166	+	JJLLKI_02747	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P63343
contig_7	cds	102271	103119	+	JJLLKI_02748	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLS8
contig_7	cds	103112	104449	+	JJLLKI_02749	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y8ULQ8
contig_7	cds	104672	105004	+	JJLLKI_02750	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPQ0
contig_7	tRNA	105018	105104	+	JJLLKI_02751	64.5	-	-	-	-	-
contig_7	cds	105302	106645	-	JJLLKI_02752	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A625R241
contig_7	tRNA	106989	107065	+	JJLLKI_02753	77.5	-	-	-	-	-
contig_7	ncRNA-region	107155	107255	+	-	99.3	3.3e-15	-	-	-	RFAM:RF01770
contig_7	cds	107273	107725	+	JJLLKI_02754	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FI15
contig_7	cds	107753	109255	+	JJLLKI_02755	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37430
contig_7	cds	109280	111958	+	JJLLKI_02756	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9ZF31
contig_7	cds	112179	112580	+	JJLLKI_02757	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLT1
contig_7	cds	112580	113524	+	JJLLKI_02758	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLT2
contig_7	ncRNA-region	113616	113731	+	-	118.1	7.2e-18	-	-	-	RFAM:RF00114
contig_7	cds	113675	113944	+	JJLLKI_02759	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66431
contig_7	ncRNA	113962	114129	-	JJLLKI_02760	163.7	1.8e-26	-	-	-	RFAM:RF00082
contig_7	cds	114186	116321	+	JJLLKI_02761	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLT3
contig_7	cds	116431	117315	+	JJLLKI_02762	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPQ1
contig_7	sorf	117422	117502	+	JJLLKI_02763	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C1P618
contig_7	cds	117495	119384	+	JJLLKI_02764	1034.0	0.0	1.0	1.0	0.976	BlastRules:WP_001295553
contig_7	cds	119536	120780	+	JJLLKI_02765	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K463
contig_7	cds	120871	121878	-	JJLLKI_02766	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GHA6
contig_7	cds	122056	122934	-	JJLLKI_02767	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603BXY6
contig_7	cds	122943	123938	-	JJLLKI_02768	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TWY6
contig_7	cds	124155	124679	+	JJLLKI_02769	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLU0
contig_7	cds	124673	125176	+	JJLLKI_02770	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPQ3
contig_7	cds	125163	125480	-	JJLLKI_02771	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67349
contig_7	cds	125518	125961	+	JJLLKI_02772	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60822
contig_7	cds	125941	126459	-	JJLLKI_02773	320.0	5.2e-114	1.0	1.0	0.948	BlastRules:WP_000037608
contig_7	cds	126590	127225	+	JJLLKI_02774	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TX47
contig_7	cds	127292	127867	-	JJLLKI_02775	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPQ6
contig_7	cds	127877	128467	-	JJLLKI_02776	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLU2
contig_7	cds	128489	128884	-	JJLLKI_02777	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLU3
contig_7	cds	128842	130884	-	JJLLKI_02778	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GIL0
contig_7	cds	130948	131811	+	JJLLKI_02779	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GI97
contig_7	cds	131969	132742	-	JJLLKI_02780	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A606YNG0
contig_7	cds	132853	133896	-	JJLLKI_02781	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TV93
contig_7	cds	133940	135313	-	JJLLKI_02782	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLU8
contig_7	cds	135317	135601	-	JJLLKI_02783	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0KBZ5
contig_7	cds	135632	136096	-	JJLLKI_02784	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A725G9K5
contig_7	cds	136111	137382	-	JJLLKI_02785	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V0QYG9
contig_7	cds	137580	138386	-	JJLLKI_02786	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U0XAU2
contig_7	cds	138373	139800	-	JJLLKI_02787	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLV3
contig_7	cds	139827	140741	-	JJLLKI_02788	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W9F6P6
contig_7	cds	140752	141606	-	JJLLKI_02789	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPQ7
contig_7	cds	141940	142773	+	JJLLKI_02790	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2DHS2
contig_7	cds	142784	143731	+	JJLLKI_02791	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLV6
contig_7	cds	143971	145542	-	JJLLKI_02792	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLV7
contig_7	cds	146072	146842	+	JJLLKI_02793	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPQ8
contig_7	cds	146868	147758	+	JJLLKI_02794	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLV8
contig_7	cds	147856	149001	+	JJLLKI_02795	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I9DFC1
contig_7	ncRNA	149034	149408	+	JJLLKI_02796	321.2	2.1e-41	-	-	-	RFAM:RF00010
contig_7	cds	150474	151412	+	JJLLKI_02797	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLW0
contig_7	cds	151510	152499	+	JJLLKI_02798	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P11954
contig_7	cds	152520	153851	+	JJLLKI_02799	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLW1
contig_7	cds	153918	155126	+	JJLLKI_02800	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GHH6
contig_7	cds	155160	157454	+	JJLLKI_02801	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TWD1
contig_7	cds	157524	158888	+	JJLLKI_02802	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9KQ91
contig_7	ncRNA	158937	158991	-	JJLLKI_02803	84.5	2.2e-14	-	-	-	RFAM:RF02066
contig_7	cds	159204	160535	+	JJLLKI_02804	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLW4
contig_7	cds	160561	161871	+	JJLLKI_02805	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z2TD24
contig_7	cds	161984	162148	-	JJLLKI_02806	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A447N3M7
contig_7	cds	162172	162873	-	JJLLKI_02807	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H5FWB2
contig_7	cds	162978	163874	+	JJLLKI_02808	563.0	3.6e-206	1.0	1.0	0.970	BlastRules:WP_001041009
contig_7	cds	163913	164278	-	JJLLKI_02809	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPR0
contig_7	cds	164402	165388	-	JJLLKI_02810	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U4WPK2
contig_7	cds	165456	165941	-	JJLLKI_02811	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y6Y8W6
contig_7	cds	166086	166385	-	JJLLKI_02812	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPR1
contig_7	cds	166382	166780	-	JJLLKI_02813	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPR2
contig_7	cds	166783	167088	-	JJLLKI_02814	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPR3
contig_7	cds	167130	167498	-	JJLLKI_02815	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPR4
contig_7	cds	167643	168026	-	JJLLKI_02816	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPR5
contig_7	cds	168030	168692	-	JJLLKI_02817	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLX0
contig_7	cds	169142	170386	-	JJLLKI_02818	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLX1
contig_7	ncRNA	170559	170619	+	JJLLKI_02819	89.1	1.0e-14	-	-	-	RFAM:RF02067
contig_7	cds	170641	171609	-	JJLLKI_02820	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLX2
contig_7	cds	171879	172877	-	JJLLKI_02821	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V2UDQ2
contig_7	cds	172965	173657	-	JJLLKI_02822	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z1WXB9
contig_7	cds	173809	174306	-	JJLLKI_02823	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPR6
contig_7	cds	174392	175528	+	JJLLKI_02824	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLX5
contig_7	cds	175609	177627	-	JJLLKI_02825	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GIC2
contig_7	cds	177797	179176	-	JJLLKI_02826	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TIU6
contig_7	cds	179606	181126	+	JJLLKI_02827	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4U8JH63
contig_7	cds	181514	183082	+	JJLLKI_02828	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603P3Y4
contig_7	cds	183079	183723	-	JJLLKI_02829	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I8VRT9
contig_7	cds	183958	184725	+	JJLLKI_02830	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GIH6
contig_7	tRNA	184805	184880	-	JJLLKI_02831	85.1	-	-	-	-	-
contig_7	cds	185006	185512	+	JJLLKI_02832	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPR7
contig_7	cds	185636	187618	-	JJLLKI_02833	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2E3
contig_7	cds	187633	189378	-	JJLLKI_02834	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07362
contig_7	cds	189614	189829	-	JJLLKI_02835	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8APV6
contig_7	cds	190057	191070	+	JJLLKI_02836	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4T678
contig_7	cds	191320	191931	-	JJLLKI_02837	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67161
contig_7	cds	192038	192397	+	JJLLKI_02838	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V6GEX7
contig_7	cds	192495	193316	+	JJLLKI_02839	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67388
contig_7	cds	193420	194661	-	JJLLKI_02840	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F6A0
contig_7	cds	194724	195338	-	JJLLKI_02841	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPR8
contig_7	cds	195580	196881	+	JJLLKI_02842	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U9I9U0
contig_7	cds	196999	199842	+	JJLLKI_02843	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TVT5
contig_7	cds	199890	201323	+	JJLLKI_02844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y3GJX6
contig_7	ncRNA	201408	201557	+	JJLLKI_02845	146.6	5.5e-24	-	-	-	RFAM:RF00113
contig_7	sorf	201483	201542	-	JJLLKI_02846	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V7M6F2
contig_7	cds	201781	203460	-	JJLLKI_02847	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TWJ7
contig_7	cds	203479	204099	-	JJLLKI_02848	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLY8
contig_7	cds	204363	204566	+	JJLLKI_02849	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58614
contig_7	cds	204641	204937	-	JJLLKI_02850	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V6GES0
contig_7	ncRNA-region	205070	205268	+	-	97.8	4.1e-16	-	-	-	RFAM:RF00050
contig_7	cds	205374	206027	+	JJLLKI_02851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66032
contig_7	cds	206198	206875	-	JJLLKI_02852	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1H1
contig_7	cds	206890	207561	-	JJLLKI_02853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A725GDG9
contig_7	cds	207581	209377	-	JJLLKI_02854	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GI69
contig_7	cds	210020	210793	-	JJLLKI_02855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67470
contig_7	cds	210934	211722	+	JJLLKI_02856	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GHN6
contig_7	cds	211784	212947	-	JJLLKI_02857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPS0
contig_7	cds	212953	213624	-	JJLLKI_02858	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPS1
contig_7	cds	213837	215306	-	JJLLKI_02859	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V6NHV6
contig_7	cds	215513	216145	+	JJLLKI_02860	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPS2
contig_7	cds	216142	216564	+	JJLLKI_02861	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLZ5
contig_7	cds	216589	217416	+	JJLLKI_02862	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5H0T1
contig_7	cds	217416	217997	+	JJLLKI_02863	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A637DXH9
contig_7	cds	218025	219917	+	JJLLKI_02864	1256.0	0.0	1.0	1.0	1.0	BlastRules:WP_000195318
contig_7	cds	220042	220356	-	JJLLKI_02865	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPS3
contig_7	cds	220388	220969	-	JJLLKI_02866	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLZ8
contig_7	cds	221076	222425	-	JJLLKI_02867	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLZ9
contig_7	cds	222422	223081	-	JJLLKI_02868	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66795
contig_7	cds	223233	223625	+	JJLLKI_02869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPS4
contig_7	cds	223697	224563	+	JJLLKI_02870	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7S6A5
contig_7	cds	224674	226932	+	JJLLKI_02871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A618AN46
contig_7	cds	227189	227926	+	JJLLKI_02872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A257
contig_7	cds	228000	229412	+	JJLLKI_02873	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1C5
contig_7	cds	229521	231692	+	JJLLKI_02874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U2NC92
contig_7	cds	231828	232283	-	JJLLKI_02875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZM04
contig_7	cds	232328	233782	-	JJLLKI_02876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U9I518
contig_7	cds	233979	234806	-	JJLLKI_02877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZM06
contig_7	cds	234912	236075	-	JJLLKI_02878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U4WCV8
contig_7	cds	236247	237167	+	JJLLKI_02879	602.0	3.5e-217	1.0	0.911	0.997	UniRef:UniRef90_A9MQJ3
contig_7	cds	237231	237890	-	JJLLKI_02880	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1F4
contig_7	cds	238030	239217	-	JJLLKI_02881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A726ADX9
contig_7	cds	239339	239476	+	JJLLKI_02882	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPS5
contig_7	cds	239469	240203	+	JJLLKI_02883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1H7
contig_7	cds	240210	240635	+	JJLLKI_02884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPS6
contig_7	cds	240748	241632	-	JJLLKI_02885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZM09
contig_7	cds	241756	242160	-	JJLLKI_02886	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZM10
contig_7	cds	242147	242557	-	JJLLKI_02887	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W2AYM6
